Model,Manufacturer,Price_USD,Rating,OS_Clean,Processor_Manufacturer,Processor_Generation,Core_Count,Thread_Count,RAM_GB,RAM_Type,Storage_GB,Storage_Type,Graphics_Manufacturer,Graphics_Type,Graphics_Memory_GB,Screen_Size_inches,Resolution_Width,Resolution_Height,Touchscreen,Warranty_Years
Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),DELL,1073.88,61.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,13.3,2560.0,1600.0,False,1.0
Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),DELL,929.88,59.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,13.3,2560.0,1600.0,False,1.0
Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph),DELL,777.59,61.0,Windows,INTEL,11.0,4.0,8.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,2.0,15.6,1920.0,1080.0,False,1.0
Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),ASUS,430.68,52.0,Windows,INTEL,12.0,6.0,8.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Acer Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),ACER,1043.88,68.0,Windows,INTEL,12.0,14.0,20.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Lenovo Legion Y9000X 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),LENOVO,1787.88,78.0,Windows,INTEL,13.0,14.0,20.0,32.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,16.0,3200.0,2000.0,False,1.0
HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,2399.88,77.0,Windows,INTEL,13.0,16.0,24.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,16.1,2560.0,1600.0,False,1.0
Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),LENOVO,1080.0,60.0,Windows,INTEL,13.0,14.0,20.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,16.0,1920.0,1200.0,False,2.0
Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,DELL,677.88,61.0,Windows,AMD,5.0,8.0,16.0,16.0,DDR4,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1080.0,False,1.0
Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),DELL,3887.88,68.0,Windows,INTEL,13.0,24.0,32.0,32.0,DDR5,1000,SSD,NVIDIA,Dedicated,12.0,16.0,3200.0,1800.0,False,1.0
Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),DELL,5447.88,68.0,Windows,INTEL,13.0,14.0,20.0,32.0,DDR5,2000,SSD,NVIDIA,Dedicated,16.0,16.0,3200.0,1800.0,False,1.0
MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),MSI,959.88,66.0,Windows,INTEL,12.0,12.0,16.0,16.0,DDR5,512,SSD,NVIDIA,Dedicated,4.0,14.0,1920.0,1200.0,False,2.0
MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),MSI,413.88,53.0,Windows,INTEL,12.0,6.0,8.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
MSI Modern 15 B11M-063IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),MSI,419.88,54.0,Windows,INTEL,11.0,2.0,4.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),DELL,2391.48,68.0,Windows,AMD,7.0,8.0,16.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,16.0,1920.0,1200.0,False,1.0
Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),DELL,5411.88,68.0,Windows,INTEL,13.0,24.0,32.0,64.0,DDR5,1000,SSD,NVIDIA,Dedicated,16.0,18.0,3200.0,1800.0,False,1.0
Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),LENOVO,890.28,64.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR4,512,SSD,AMD,Integrated,0.0,13.3,1920.0,1200.0,True,3.0
HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),HP,491.99,51.0,Windows,INTEL,12.0,6.0,8.0,8.0,DDR4,1000,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
LG Gram 14 2023 ‎‎14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),LG,1079.88,63.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,14.0,1200.0,1920.0,False,1.0
Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),ASUS,1379.88,77.0,Windows,INTEL,12.0,14.0,20.0,16.0,DDR4,1000,SSD,NVIDIA,Dedicated,6.0,16.0,2560.0,1600.0,False,1.0
Acer Aspire 5 A515-58M Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),ACER,659.88,53.0,Windows,INTEL,13.0,10.0,12.0,8.0,DDR5,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),DELL,3639.48,68.0,Windows,AMD,7.0,12.0,24.0,32.0,DDR5,2000,SSD,NVIDIA,Dedicated,12.0,16.0,1920.0,1200.0,False,1.0
Acer Nitro 16 ‎AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),ACER,1559.88,77.0,Windows,AMD,7.0,8.0,16.0,16.0,DDR5,512,SSD,NVIDIA,Dedicated,8.0,16.0,1920.0,1200.0,False,1.0
Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),ASUS,887.88,70.0,Windows,INTEL,12.0,12.0,16.0,16.0,DDR5,512,SSD,NVIDIA,Dedicated,4.0,17.3,1920.0,1080.0,False,1.0
HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),HP,483.6,52.0,Windows,INTEL,12.0,6.0,8.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),ASUS,1067.88,70.0,Windows,INTEL,12.0,10.0,16.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,16.0,1920.0,1200.0,False,1.0
Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),LENOVO,501.48,53.0,Windows,AMD,7.0,4.0,8.0,8.0,DDR5,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Asus Vivobook 14X K3405ZFB-KM752WS Laptop (12th Gen Core i7 /16GB/ 1TB SSD/Win11/ 4GB Graphic),ASUS,959.88,70.0,Windows,INTEL,12.0,10.0,16.0,16.0,DDR4,1000,SSD,NVIDIA,Dedicated,4.0,14.0,2880.0,1800.0,False,1.0
Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),LENOVO,791.88,65.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR4X,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1200.0,True,1.0
Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),ASUS,827.88,65.0,Windows,AMD,5.0,6.0,12.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),ACER,511.2,59.0,Windows,INTEL,11.0,4.0,8.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP ZBook Firefly 16 G9 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),HP,1338.06,61.0,Windows,INTEL,12.0,10.0,12.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,16.0,1920.0,1200.0,False,1.0
Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),ACER,496.8,56.0,Windows,INTEL,11.0,4.0,8.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Fujitsu UH-X ‎4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),FUJITSU,1079.88,69.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,2.0
Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),ASUS,887.88,69.0,Windows,AMD,5.0,8.0,16.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
HP ZBook Firefly 14 G9 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),HP,1300.22,62.0,Windows,INTEL,12.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),HP,1517.93,66.0,Windows,INTEL,12.0,10.0,12.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,4.0,16.0,1920.0,1200.0,False,1.0
HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),HP,4478.3,68.0,Windows,INTEL,12.0,14.0,20.0,32.0,DDR5,1000,SSD,NVIDIA,Dedicated,16.0,16.0,1920.0,1080.0,False,1.0
HP ZBook Studio G9 16 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),HP,3508.16,68.0,Windows,INTEL,12.0,14.0,20.0,32.0,DDR5,1000,SSD,NVIDIA,Dedicated,6.0,16.0,3840.0,2400.0,False,1.0
HP ZBook Firefly 14 G9 WUXGA Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 ),HP,1337.06,62.0,Windows,INTEL,12.0,10.0,12.0,16.0,DDR5,1000,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
HP ZBook Firefly 14 G9 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),HP,1160.4,60.0,Windows,INTEL,12.0,10.0,12.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
HP ZBook Studio G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),HP,3143.05,68.0,Windows,INTEL,12.0,14.0,20.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,16.0,1920.0,1200.0,False,1.0
HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),HP,4690.97,68.0,Windows,INTEL,12.0,14.0,20.0,32.0,DDR5,1000,SSD,NVIDIA,Dedicated,12.0,16.0,3840.0,2400.0,False,1.0
HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),HP,371.88,57.0,Windows,INTEL,12.0,4.0,4.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1366.0,768.0,False,1.0
HP ZBook Studio G9 Workstation WQUXGA Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),HP,2961.78,68.0,Windows,INTEL,12.0,14.0,20.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,6.0,16.0,3840.0,2400.0,False,1.0
LG UltraPC 16 ‎16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),LG,939.59,69.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR4,512,SSD,AMD,Integrated,0.0,16.0,1920.0,1200.0,True,1.0
LG Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),LG,1414.79,66.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,14.0,1200.0,1920.0,False,1.0
HP ZBook Studio G9 Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),HP,3337.24,68.0,Windows,INTEL,12.0,14.0,20.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,16.0,3840.0,2400.0,False,1.0
Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),LENOVO,269.88,57.0,Windows,INTEL,12.0,2.0,2.0,4.0,DDR4,256,SSD,INTEL,Integrated,0.0,11.6,1366.0,768.0,False,1.0
Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),ACER,839.88,64.0,Windows,INTEL,12.0,8.0,12.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),ASUS,1199.88,71.0,Windows,INTEL,12.0,10.0,16.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,8.0,16.0,1920.0,1200.0,False,1.0
Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),ASUS,1079.88,66.0,Windows,AMD,6.0,8.0,16.0,16.0,DDR5,512,SSD,NVIDIA,Dedicated,6.0,14.0,2560.0,1600.0,False,1.0
LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),LG,1829.99,73.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,1000,SSD,INTEL,Integrated,0.0,16.0,1600.0,2560.0,True,1.0
Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),DELL,743.88,56.0,Windows,INTEL,13.0,10.0,12.0,8.0,DDR5,1000,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),HP,287.28,57.0,Other,AMD,3.0,2.0,4.0,8.0,DDR4,512,SSD,AMD,Integrated,0.0,15.6,1366.0,768.0,False,1.0
Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),ASUS,707.88,60.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Dell Vostro 5630 IN5630P8YRR001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),DELL,947.76,62.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,16.0,1920.0,1080.0,False,1.0
Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),DELL,849.48,59.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR5,1000,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
Dell Inspiron 5430 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),DELL,1040.76,62.0,Windows,INTEL,13.0,12.0,16.0,16.0,DDR5,1000,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),INFINIX,803.88,59.0,Windows,INTEL,13.0,14.0,20.0,32.0,DDR5X,1000,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),LENOVO,569.4,56.0,Windows,INTEL,12.0,10.0,12.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,14.0,1920.0,1080.0,False,2.0
MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,839.88,62.0,Windows,INTEL,12.0,8.0,12.0,16.0,DDR5,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,2.0
Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win11 Home),LENOVO,515.88,56.0,Windows,AMD,7.0,4.0,8.0,8.0,DDR4,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),LENOVO,624.0,65.0,Windows,INTEL,11.0,4.0,8.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,503.88,62.0,Windows,INTEL,11.0,6.0,12.0,8.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,2.0
Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),LENOVO,381.6,56.0,Other,AMD,7.0,4.0,8.0,8.0,DDR4,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Lenovo ThinkPad T14 Gen 2 20W0S16Q00 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 2GB Graph),LENOVO,1163.99,64.0,Windows,INTEL,11.0,4.0,8.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,2.0,14.0,1920.0,1080.0,False,1.0
Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),LENOVO,767.88,62.0,Windows,AMD,5.0,6.0,12.0,8.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),LENOVO,832.14,60.0,Windows,AMD,7.0,6.0,12.0,8.0,DDR4,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1200.0,False,1.0
Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),ASUS,707.88,60.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),LENOVO,317.88,57.0,Windows,INTEL,4.0,2.0,2.0,8.0,DDR4,256,SSD,INTEL,Integrated,0.0,14.0,1366.0,768.0,False,1.0
Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),ASUS,779.88,57.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),HP,941.88,62.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR5,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),LENOVO,527.88,53.0,Windows,INTEL,13.0,5.0,6.0,8.0,DDR5,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,1061.88,62.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,1151.88,62.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR5,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),HP,1037.88,63.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR5,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),HP,1027.2,66.0,Windows,AMD,7.0,8.0,16.0,16.0,DDR5,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
Acer Aspire Lite AL15-51 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),ACER,371.88,54.0,Windows,INTEL,11.0,2.0,4.0,8.0,DDR4,256,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),HP,587.88,56.0,Windows,AMD,7.0,4.0,8.0,16.0,DDR5,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1080.0,False,1.0
Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),ASUS,587.88,56.0,Windows,INTEL,12.0,12.0,16.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),HP,995.88,68.0,Windows,INTEL,12.0,10.0,12.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),DELL,701.88,52.0,Windows,INTEL,13.0,6.0,8.0,8.0,DDR5,1000,SSD,INTEL,Integrated,0.0,14.0,1920.0,1200.0,True,1.0
HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),HP,443.88,53.0,Windows,AMD,7.0,4.0,8.0,8.0,DDR5,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1080.0,False,1.0
HP Pavilion Plus ‎14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),HP,1187.88,66.0,Windows,INTEL,13.0,14.0,20.0,16.0,DDR4,512,SSD,INTEL,Integrated,0.0,14.0,2880.0,1800.0,False,1.0
Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),ASUS,815.88,66.0,Windows,INTEL,12.0,8.0,12.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,14.0,2880.0,1800.0,False,1.0
Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),LENOVO,647.88,62.0,Windows,INTEL,12.0,10.0,12.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),LENOVO,789.0,63.0,Windows,INTEL,12.0,10.0,12.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),LENOVO,615.48,61.0,Windows,AMD,7.0,6.0,12.0,16.0,DDR4,512,SSD,AMD,Integrated,0.0,14.0,1920.0,1080.0,False,1.0
Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),LENOVO,875.88,64.0,Windows,AMD,5.0,6.0,12.0,16.0,DDR4,512,SSD,NVIDIA,Dedicated,4.0,15.6,1920.0,1080.0,False,1.0
Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),ACER,388.68,55.0,Windows,INTEL,11.0,2.0,4.0,8.0,DDR4,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
MSI Stealth 15 A13VF-074IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,2063.88,74.0,Windows,INTEL,13.0,10.0,16.0,16.0,DDR5,1000,SSD,NVIDIA,Dedicated,8.0,15.6,2560.0,1440.0,False,2.0
Infinix Zerobook 13 ZL513 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),INFINIX,719.88,54.0,Windows,INTEL,13.0,14.0,20.0,16.0,DDR5X,512,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),HP,1404.0,65.0,Windows,INTEL,13.0,10.0,12.0,16.0,DDR5,1000,SSD,INTEL,Integrated,0.0,15.6,1920.0,1080.0,True,1.0
Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11),DELL,538.68,51.0,Windows,AMD,7.0,4.0,8.0,8.0,DDR5,512,SSD,AMD,Integrated,0.0,15.6,1920.0,1080.0,False,1.0
